,fips,province_state,country_region,confirmed,deaths,recovered,active,date,state,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
9766,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201015,PR,27947.0,305972.0,354.0,,
9767,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201014,PR,27629.0,305972.0,343.0,,
9768,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201013,PR,27139.0,305972.0,303.0,,
9769,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201012,PR,27004.0,305972.0,314.0,,
9770,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201011,PR,26776.0,305972.0,324.0,,
9771,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201010,PR,26558.0,305972.0,347.0,,
9772,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201009,PR,26326.0,305972.0,354.0,,
9773,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201008,PR,26010.0,305972.0,315.0,,
9774,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201007,PR,25658.0,305972.0,325.0,,
9775,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201006,PR,25635.0,305972.0,322.0,,
9776,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201005,PR,25397.0,305972.0,321.0,,
9777,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201004,PR,25034.0,305972.0,319.0,,
9778,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201003,PR,24804.0,305972.0,348.0,,
9779,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201002,PR,24505.0,305972.0,339.0,,
9780,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201001,PR,24176.0,305972.0,316.0,,
9781,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201101,PR,34541.0,305972.0,429.0,,
9782,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201031,PR,34138.0,305972.0,430.0,,
9783,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201030,PR,33853.0,305972.0,452.0,,
9784,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201029,PR,33279.0,305972.0,425.0,,
9785,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201028,PR,32527.0,305972.0,434.0,,
9786,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201027,PR,32461.0,305972.0,395.0,,
9787,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201026,PR,32198.0,305972.0,356.0,,
9788,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201025,PR,31737.0,305972.0,370.0,,
9789,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201024,PR,31072.0,305972.0,395.0,,
9790,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201023,PR,30956.0,305972.0,381.0,,
9791,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201022,PR,29804.0,305972.0,395.0,,
9792,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201021,PR,29717.0,305972.0,378.0,,
9793,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201020,PR,29585.0,305972.0,378.0,,
9794,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201019,PR,29138.0,305972.0,327.0,,
9795,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201018,PR,28711.0,305972.0,292.0,,
9796,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20201017,PR,28293.0,305972.0,317.0,,
9797,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200914,PR,17977.0,305972.0,414.0,,
9798,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200913,PR,17769.0,305972.0,396.0,,
9799,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200912,PR,17598.0,305972.0,420.0,,
9800,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200911,PR,17357.0,305972.0,401.0,,
9801,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200910,PR,17248.0,305972.0,421.0,,
9802,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200909,PR,16789.0,305972.0,400.0,,
9803,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200908,PR,16788.0,305972.0,380.0,,
9804,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200907,PR,16692.0,305972.0,372.0,,
9805,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200906,PR,16269.0,305972.0,377.0,,
9806,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200905,PR,16243.0,305972.0,369.0,,
9807,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200904,PR,16101.0,305972.0,382.0,,
9808,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200903,PR,16069.0,305972.0,349.0,,
9809,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200902,PR,15942.0,305972.0,373.0,,
9810,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200901,PR,15584.0,305972.0,392.0,,
9811,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200831,PR,15476.0,305972.0,383.0,,
9812,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200830,PR,15229.0,305972.0,365.0,,
9813,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200930,PR,24000.0,305972.0,327.0,,
9814,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200929,PR,23801.0,305972.0,353.0,,
9815,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200928,PR,23357.0,305972.0,339.0,,
9816,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200927,PR,22697.0,305972.0,349.0,,
9817,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200926,PR,22164.0,305972.0,342.0,,
9818,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200925,PR,21868.0,305972.0,376.0,,
9819,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200924,PR,21156.0,305972.0,364.0,,
9820,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200923,PR,20439.0,305972.0,376.0,,
9821,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200922,PR,20399.0,305972.0,369.0,,
9822,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200921,PR,20311.0,305972.0,386.0,,
9823,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200920,PR,20069.0,305972.0,384.0,,
9824,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200919,PR,19807.0,305972.0,403.0,,
9825,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200918,PR,19113.0,305972.0,435.0,,
9826,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200917,PR,18634.0,305972.0,444.0,,
9827,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200916,PR,18252.0,305972.0,434.0,,
9828,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200915,PR,18206.0,305972.0,408.0,,
9829,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200829,PR,14986.0,305972.0,365.0,,
9830,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200828,PR,14726.0,305972.0,409.0,,
9831,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200827,PR,14469.0,305972.0,403.0,,
9832,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200826,PR,14010.0,305972.0,397.0,,
9833,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200825,PR,13992.0,305972.0,391.0,,
9834,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200824,PR,13922.0,305972.0,363.0,,
9835,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200823,PR,13477.0,305972.0,370.0,,
9836,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200822,PR,13282.0,305972.0,401.0,,
9837,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200821,PR,13014.0,305972.0,392.0,,
9838,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200820,PR,12576.0,305972.0,390.0,,
9839,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200819,PR,12452.0,305972.0,361.0,,
9840,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200818,PR,12371.0,305972.0,392.0,,
9841,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200817,PR,11723.0,305972.0,400.0,,
9842,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200816,PR,11251.0,305972.0,393.0,,
9843,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200815,PR,11069.0,305972.0,406.0,,
9844,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200814,PR,10730.0,305972.0,428.0,,
9845,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200813,PR,10279.0,305972.0,466.0,,
9846,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200812,PR,10169.0,305972.0,447.0,,
9847,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200811,PR,9605.0,305972.0,439.0,,
9848,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200810,PR,9319.0,305972.0,423.0,,
9849,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200809,PR,8934.0,305972.0,424.0,,
9850,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200808,PR,8573.0,305972.0,399.0,,
9851,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200807,PR,8230.0,305972.0,440.0,,
9852,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200806,PR,7824.0,305972.0,456.0,,
9853,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200805,PR,7684.0,305972.0,507.0,,
9854,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200804,PR,7413.0,305972.0,509.0,,
9855,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200803,PR,7113.0,305972.0,533.0,,
9856,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200802,PR,6835.0,305972.0,506.0,,
9857,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200801,PR,6543.0,305972.0,508.0,,
9858,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200731,PR,5997.0,305972.0,488.0,,
9859,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200730,PR,5920.0,305972.0,504.0,,
9860,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200729,PR,5700.0,305972.0,495.0,,
9861,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200728,PR,5585.0,305972.0,469.0,,
9862,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200727,PR,5416.0,305972.0,509.0,,
9863,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200726,PR,5236.0,305972.0,496.0,,
9864,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200725,PR,5042.0,305972.0,496.0,,
9865,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200724,PR,4794.0,305972.0,460.0,,
9866,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200723,PR,4574.0,305972.0,442.0,,
9867,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200722,PR,4330.0,255766.0,415.0,,
9868,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200721,PR,4255.0,255766.0,375.0,,
9869,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200720,PR,4011.0,255766.0,336.0,,
9870,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200719,PR,3791.0,255766.0,315.0,,
9871,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200718,PR,3461.0,255766.0,316.0,,
9872,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200717,PR,3272.0,255766.0,302.0,,
9873,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200716,PR,3119.0,255766.0,280.0,,
9874,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200715,PR,3043.0,255766.0,254.0,,
9875,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200714,PR,2904.0,255766.0,206.0,,
9876,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200713,PR,2811.0,255766.0,159.0,,
9877,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200712,PR,2583.0,255766.0,174.0,,
9878,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200711,PR,2435.0,255766.0,174.0,,
9879,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200710,PR,2351.0,255766.0,140.0,,
9880,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200709,PR,2235.0,255766.0,147.0,,
9881,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200708,PR,2171.0,192686.0,127.0,,
9882,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200707,PR,2147.0,192686.0,122.0,,
9883,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200706,PR,2071.0,192686.0,115.0,,
9884,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200705,PR,1846.0,192686.0,118.0,,
9885,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200704,PR,1817.0,192686.0,100.0,,
9886,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200703,PR,1791.0,192686.0,104.0,,
9887,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200702,PR,1767.0,192686.0,97.0,,
9888,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200701,PR,1729.0,192686.0,121.0,,
9889,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200630,PR,1693.0,192686.0,102.0,,
9890,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200629,PR,1638.0,192686.0,104.0,,
9891,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200628,PR,1624.0,113280.0,99.0,,
9892,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200627,PR,1602.0,113280.0,105.0,,
9893,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200626,PR,1583.0,113280.0,89.0,,
9894,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200625,PR,1579.0,113280.0,85.0,,
9895,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200624,PR,1577.0,113280.0,80.0,,
9896,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200623,PR,1550.0,113280.0,77.0,,
9897,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200622,PR,1540.0,113280.0,70.0,,
9898,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200621,PR,1533.0,113280.0,71.0,,
9899,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200620,PR,1531.0,113280.0,83.0,,
9900,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200619,PR,1499.0,113280.0,78.0,,
9901,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200618,PR,1496.0,113280.0,73.0,,
9902,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200617,PR,1486.0,113280.0,78.0,,
9903,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200616,PR,1479.0,113280.0,94.0,,
9904,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200615,PR,1477.0,113280.0,104.0,,
9905,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200614,PR,1471.0,113280.0,110.0,,
9906,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200613,PR,1460.0,113280.0,117.0,,
9907,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200612,PR,1443.0,113280.0,92.0,,
9908,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200611,PR,1403.0,88685.0,91.0,,
9909,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200610,PR,1402.0,88685.0,97.0,,
9910,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200609,PR,1386.0,88685.0,95.0,,
9911,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200608,PR,1373.0,88685.0,107.0,,
9912,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200607,PR,1364.0,88685.0,105.0,,
9913,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200606,PR,1360.0,88685.0,100.0,,
9914,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200605,PR,1330.0,60422.0,116.0,,
9915,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200604,PR,1322.0,60422.0,114.0,,
9916,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200603,PR,1313.0,60422.0,107.0,,
9917,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200602,PR,1305.0,60422.0,106.0,,
9918,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200601,PR,1304.0,60422.0,99.0,,
9919,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200531,PR,1304.0,60422.0,99.0,,
9920,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200530,PR,1300.0,60422.0,106.0,,
9921,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200529,PR,1293.0,60422.0,101.0,,
9922,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200528,PR,1280.0,60422.0,120.0,,
9923,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200527,PR,1260.0,40488.0,105.0,,
9924,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200526,PR,1241.0,40488.0,104.0,,
9925,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200525,PR,1240.0,40488.0,112.0,,
9926,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200524,PR,1230.0,40488.0,106.0,,
9927,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200523,PR,1870.0,40488.0,106.0,,
9928,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200522,PR,1221.0,40488.0,96.0,,
9929,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200521,PR,1213.0,40488.0,114.0,,
9930,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200520,PR,1206.0,,110.0,,
9931,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200519,PR,1207.0,,121.0,,
9932,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200518,PR,1195.0,,147.0,,
9933,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200517,PR,1147.0,,150.0,,
9934,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200516,PR,1114.0,,144.0,,
9935,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200515,PR,1088.0,,147.0,,
9936,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200514,PR,1073.0,,159.0,,
9937,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200513,PR,1064.0,,142.0,,
9938,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200512,PR,1062.0,,127.0,,
9939,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200511,PR,1054.0,,159.0,,
9940,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200510,PR,1040.0,,143.0,,
9941,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200509,PR,1034.0,,148.0,,
9942,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200508,PR,1029.0,,161.0,,
9943,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200507,PR,1013.0,,164.0,,
9944,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200506,PR,1006.0,,144.0,,
9945,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200505,PR,1005.0,9313.0,140.0,,
9946,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200504,PR,1001.0,9313.0,152.0,,
9947,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200503,PR,988.0,9313.0,171.0,,
9948,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200502,PR,973.0,9313.0,187.0,,
9949,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200501,PR,964.0,9313.0,200.0,,
9950,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200430,PR,955.0,9313.0,201.0,,
9951,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200429,PR,904.0,9313.0,125.0,,
9952,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200428,PR,898.0,9313.0,132.0,,
9953,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200427,PR,895.0,9313.0,140.0,,
9954,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200426,PR,891.0,9313.0,146.0,,
9955,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200425,PR,878.0,9313.0,137.0,,
9956,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200424,PR,871.0,9313.0,172.0,,
9957,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200423,PR,915.0,9313.0,154.0,,
9958,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200422,PR,915.0,8842.0,140.0,,
9959,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200421,PR,1298.0,8789.0,117.0,,
9960,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200420,PR,1252.0,8486.0,151.0,,
9961,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200419,PR,1213.0,8280.0,160.0,,
9962,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200418,PR,1118.0,8055.0,165.0,,
9963,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200417,PR,1068.0,7864.0,,,
9964,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200416,PR,1043.0,7315.0,,,
9965,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200415,PR,974.0,6825.0,,,
9966,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200414,PR,923.0,6284.0,,,
9967,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200413,PR,903.0,5960.0,,,
9968,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200412,PR,897.0,5819.0,,,
9969,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200411,PR,788.0,5583.0,,,
9970,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200410,PR,725.0,5121.0,,,
9971,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200409,PR,683.0,4703.0,,,
9972,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200408,PR,620.0,4266.0,,,
9973,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200407,PR,573.0,3966.0,,,
9974,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200406,PR,513.0,3432.0,,,
9975,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200405,PR,475.0,3073.0,,,
9976,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200404,PR,452.0,2605.0,,,
9977,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200403,PR,378.0,2049.0,,,
9978,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200402,PR,316.0,1604.0,,,
9979,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200401,PR,286.0,1409.0,,,
9980,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200331,PR,239.0,1195.0,,,
9981,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200330,PR,174.0,931.0,,,
9982,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200329,PR,127.0,841.0,,,
9983,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200328,PR,100.0,739.0,,,
9984,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200327,PR,79.0,519.0,,,
9985,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200326,PR,64.0,377.0,,,
9986,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200325,PR,51.0,317.0,,,
9987,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200324,PR,39.0,268.0,,,
9988,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200323,PR,31.0,189.0,,,
9989,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200322,PR,23.0,183.0,,,
9990,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200321,PR,21.0,143.0,,,
9991,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200320,PR,14.0,114.0,,,
9992,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200319,PR,5.0,56.0,,,
9993,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200318,PR,5.0,31.0,,,
9994,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200317,PR,5.0,13.0,,,
9995,72.0,Puerto Rico,US,903.0,45.0,0.0,858.0,20200316,PR,5.0,9.0,,,
9996,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210219,PR,98624.0,305972.0,214.0,,
9997,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210218,PR,98506.0,305972.0,233.0,,
9998,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210217,PR,98428.0,305972.0,241.0,,
9999,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210216,PR,98317.0,305972.0,220.0,,
10000,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210215,PR,97837.0,305972.0,209.0,,
10001,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210214,PR,97609.0,305972.0,216.0,,
10002,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210213,PR,97313.0,305972.0,213.0,,
10003,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210212,PR,96924.0,305972.0,240.0,,
10004,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210211,PR,96636.0,305972.0,261.0,,
10005,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210210,PR,96494.0,305972.0,251.0,,
10006,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210209,PR,96402.0,305972.0,249.0,,
10007,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210208,PR,96161.0,305972.0,263.0,,
10008,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210207,PR,95839.0,305972.0,258.0,,
10009,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210206,PR,95355.0,305972.0,265.0,,
10010,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210205,PR,95064.0,305972.0,278.0,,
10011,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210307,PR,101327.0,305972.0,147.0,,
10012,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210306,PR,101327.0,305972.0,147.0,,
10013,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210305,PR,101066.0,305972.0,136.0,,
10014,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210304,PR,100867.0,305972.0,171.0,,
10015,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210303,PR,100765.0,305972.0,169.0,,
10016,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210302,PR,100735.0,305972.0,162.0,,
10017,72.0,Puerto Rico,US,923.0,45.0,0.0,878.0,20210301,PR,100584.0,305972.0,155.0,,
